"customer_id","recency_days","frequency_count","monetary_value","r_score","f_score","m_score","rfm_segment"
"17871","204","1","155.90","1","1","1","111"
"17832","49","1","155.37","3","1","1","311"
"12738","372","1","155.35","1","1","1","111"
"15447","330","1","155.17","1","1","1","111"
"13809","305","1","155.05","1","1","1","111"
"14368","319","1","155.00","1","1","1","111"
"14046","284","1","154.99","1","1","1","111"
"17698","260","1","154.95","1","1","1","111"
"15740","49","1","154.88","3","1","1","311"
"17026","185","2","154.83","1","3","1","131"
"17899","159","1","154.55","2","1","1","211"
"15226","310","1","154.41","1","1","1","111"
"16406","18","1","154.35","4","1","1","411"
"16921","61","1","154.18","3","1","1","311"
"17517","308","1","153.94","1","1","1","111"
"16351","332","1","153.90","1","1","1","111"
"12602","58","1","153.12","3","1","1","311"
"17714","320","1","153.00","1","1","1","111"
"16720","26","1","152.95","4","1","1","411"
"16248","61","1","152.94","3","1","1","311"
"14813","369","2","152.88","1","3","1","131"
"17984","145","1","152.68","2","1","1","211"
"18138","295","1","152.65","1","1","1","111"
"14066","266","1","152.55","1","1","1","111"
"17707","185","2","152.40","1","2","1","121"
"13514","73","1","152.20","2","1","1","211"
"14039","33","1","152.20","3","1","1","311"
"17898","85","2","152.06","2","2","1","221"
"16617","235","1","151.85","1","1","1","111"
"14208","94","1","151.74","2","1","1","211"
"13462","252","1","151.50","1","1","1","111"
"14362","22","1","151.50","4","1","1","411"
"17286","21","1","151.37","4","1","1","411"
"13697","38","1","151.30","3","1","1","311"
"16337","36","1","151.05","3","1","1","311"
"14073","32","1","151.04","3","1","1","311"
"14204","2","1","150.61","5","1","1","511"
"18200","106","1","150.35","2","1","1","211"
"15717","234","1","150.30","1","1","1","111"
"16932","53","1","150.23","3","1","1","311"
"17234","182","1","149.89","1","1","1","111"
"15869","277","2","149.64","1","3","1","131"
"17946","233","2","149.58","1","3","1","131"
"18262","140","1","149.48","2","1","1","211"
"15435","22","1","149.29","4","1","1","411"
"13003","105","3","149.05","2","3","1","231"
"17549","23","2","148.86","4","3","1","431"
"15526","33","2","148.44","3","3","1","331"
"14968","30","1","147.59","4","1","1","411"
"14098","36","1","147.35","3","1","1","311"
"14037","176","2","147.20","2","3","1","231"
"12864","138","1","147.12","2","1","1","211"
"17030","63","1","146.87","3","1","1","311"
"14238","326","1","146.85","1","1","1","111"
"16893","366","1","145.93","1","1","1","111"
"12565","288","1","145.92","1","1","1","111"
"17935","138","2","145.79","2","3","1","231"
"13866","74","1","145.67","2","1","1","211"
"15937","64","1","145.35","3","1","1","311"
"16598","285","1","145.05","1","1","1","111"
"17524","361","1","145.00","1","1","1","111"
"16852","10","2","144.91","5","2","1","521"
"12974","197","1","144.80","1","1","1","111"
"15748","40","1","144.36","3","1","1","311"
"14109","72","1","144.20","2","1","1","211"
"12587","7","1","144.00","5","1","1","511"
"17186","46","2","144.00","3","2","1","321"
"17578","218","1","143.46","1","1","1","111"
"15705","201","1","143.10","1","1","1","111"
"16461","177","1","142.92","2","1","1","211"
"13299","268","1","142.50","1","1","1","111"
"16287","169","1","142.50","2","1","1","211"
"13584","306","1","142.40","1","1","1","111"
"14386","296","1","142.40","1","1","1","111"
"17859","304","1","141.92","1","1","1","111"
"13561","215","1","141.86","1","1","1","111"
"14041","266","1","141.41","1","1","1","111"
"15503","362","1","141.04","1","1","1","111"
"15388","270","1","140.54","1","1","1","111"
"13483","65","1","140.34","3","1","1","311"
"14494","25","1","139.56","4","1","1","411"
"17718","232","1","139.35","1","1","1","111"
"16483","192","1","139.35","1","1","1","111"
"14772","112","1","139.26","2","1","1","211"
"18209","28","1","139.10","4","1","1","411"
"15135","239","1","139.05","1","1","1","111"
"13273","113","1","138.98","2","1","1","211"
"12902","264","1","138.68","1","1","1","111"
"14581","16","1","138.60","4","1","1","411"
"17122","119","1","138.32","2","1","1","211"
"13716","269","1","138.28","1","1","1","111"
"15663","106","1","138.14","2","1","1","211"
"16050","173","1","137.90","2","1","1","211"
"13279","78","1","137.75","2","1","1","211"
"17709","169","1","137.45","2","1","1","211"
"15836","50","1","137.37","3","1","1","311"
"14483","281","1","137.10","1","1","1","111"
"17468","10","2","137.00","5","3","1","531"
"15691","252","1","136.80","1","1","1","111"
"14247","278","1","136.77","1","1","1","111"
"16462","73","3","136.00","2","3","1","231"
"16412","53","1","135.99","3","1","1","311"
"12968","112","1","135.95","2","1","1","211"
"15042","199","1","135.93","1","1","1","111"
"14889","336","1","135.90","1","1","1","111"
"15419","24","1","135.86","4","1","1","411"
"16114","170","1","135.75","2","1","1","211"
"15174","322","1","135.75","1","1","1","111"
"16665","362","1","135.40","1","1","1","111"
"17972","241","1","135.19","1","1","1","111"
"13364","71","1","134.96","3","1","1","311"
"16055","220","1","134.80","1","1","1","111"
"14340","218","1","134.70","1","1","1","111"
"15562","351","1","134.55","1","1","1","111"
"14174","33","1","134.46","3","1","1","311"
"12837","173","1","134.10","2","1","1","211"
"14280","196","1","134.04","1","1","1","111"
"16424","191","1","133.56","1","1","1","111"
"14349","10","1","133.50","5","1","1","511"
"12445","22","1","133.40","4","1","1","411"
"17881","304","1","133.35","1","1","1","111"
"15709","283","1","133.25","1","1","1","111"
"17647","65","1","133.06","3","1","1","311"
"12512","66","2","132.18","3","2","1","321"
"17785","53","1","131.94","3","1","1","311"
"14438","306","1","131.90","1","1","1","111"
"12851","96","1","131.81","2","1","1","211"
"17455","203","1","131.70","1","1","1","111"
"14795","166","1","131.45","2","1","1","211"
"15844","46","1","130.74","3","1","1","311"
"16679","366","1","129.75","1","1","1","111"
"16611","186","1","129.49","1","1","1","111"
"16623","245","1","129.45","1","1","1","111"
"15276","66","1","128.63","3","1","1","311"
"16828","93","2","128.50","2","2","1","221"
"17297","17","1","128.18","4","1","1","411"
"15543","288","1","127.86","1","1","1","111"
"17359","11","1","127.86","5","1","1","511"
"13781","250","1","127.84","1","1","1","111"
"15578","162","1","127.10","2","1","1","211"
"15923","372","1","127.08","1","1","1","111"
"14962","270","1","126.70","1","1","1","111"
"16414","21","2","126.25","4","2","1","421"
"15463","29","1","126.14","4","1","1","411"
"16988","5","1","126.12","5","1","1","511"
"12814","101","1","125.92","2","1","1","211"
"13522","30","1","125.80","4","1","1","411"
"14861","52","1","125.79","3","1","1","311"
"14890","253","1","125.65","1","1","1","111"
"15017","33","1","125.58","3","1","1","311"
"12531","14","1","125.22","4","1","1","411"
"17148","51","1","124.88","3","1","1","311"
"16849","186","1","124.57","1","1","1","111"
"16569","3","1","124.20","5","1","1","511"
"14495","50","2","123.80","3","3","1","331"
"16658","368","1","123.24","1","1","1","111"
"15917","247","1","123.10","1","1","1","111"
"13519","78","1","122.75","2","1","1","211"
"13876","63","1","122.70","3","1","1","311"
"13638","15","1","122.64","4","1","1","411"
"16073","297","1","122.40","1","1","1","111"
"18018","108","2","122.14","2","3","1","231"
"13244","92","1","121.74","2","1","1","211"
"13182","45","1","121.18","3","1","1","311"
"15049","273","1","121.17","1","1","1","111"
"14413","362","1","121.05","1","1","1","111"
"15512","155","2","121.00","2","3","1","231"
"13002","318","1","120.95","1","1","1","111"
"17446","176","2","120.90","2","3","1","231"
"14165","275","1","120.44","1","1","1","111"
"18015","4","1","120.03","5","1","1","511"
"14259","141","1","120.00","2","1","1","211"
"14314","106","1","120.00","2","1","1","211"
"14453","190","1","119.93","1","1","1","111"
"16542","53","1","119.62","3","1","1","311"
"15266","338","1","119.30","1","1","1","111"
"16666","19","1","118.98","4","1","1","411"
"15843","303","1","118.95","1","1","1","111"
"17079","78","1","118.80","2","1","1","211"
"14155","266","1","118.75","1","1","1","111"
"14076","129","1","118.67","2","1","1","211"
"13581","309","1","118.00","1","1","1","111"
"12929","311","1","117.85","1","1","1","111"
"17654","277","1","117.55","1","1","1","111"
"16959","87","1","117.35","2","1","1","211"
"13877","86","1","117.24","2","1","1","211"
"17117","288","1","116.20","1","1","1","111"
"17601","239","1","116.01","1","1","1","111"
"14143","133","1","115.80","2","1","1","211"
"15350","373","1","115.65","1","1","1","111"
"13067","82","1","115.46","2","1","1","211"
"18027","98","1","115.31","2","1","1","211"
"14972","128","1","114.77","2","1","1","211"
"13188","11","1","114.60","5","1","1","511"
"16247","170","1","114.56","2","1","1","211"
"14632","262","1","114.56","1","1","1","111"
"17852","11","2","114.34","5","3","1","531"
"17219","31","1","114.23","4","1","1","411"
"14652","77","1","114.18","2","1","1","211"
"12938","25","1","114.14","4","1","1","411"
"14582","40","1","114.11","3","1","1","311"
"12651","334","1","114.00","1","1","1","111"
"14457","310","1","113.64","1","1","1","111"
"17217","234","1","113.50","1","1","1","111"
"15445","264","1","113.50","1","1","1","111"
"18105","37","1","113.48","3","1","1","311"
"16913","290","1","113.44","1","1","1","111"
"15280","172","1","113.12","2","1","1","211"
"14689","208","1","112.80","1","1","1","111"
"16697","241","1","112.75","1","1","1","111"
"13161","313","1","112.75","1","1","1","111"
"13807","367","1","112.60","1","1","1","111"
"18129","243","1","112.55","1","1","1","111"
"15610","51","1","112.46","3","1","1","311"
"17038","30","1","112.40","4","1","1","411"
"14271","225","1","112.32","1","1","1","111"
"17967","371","1","112.27","1","1","1","111"
"17900","190","2","112.20","1","3","1","131"
"12756","86","1","112.08","2","1","1","211"
"13193","61","1","112.08","3","1","1","311"
"17957","66","1","111.68","3","1","1","311"
"17887","129","1","111.35","2","1","1","211"
"18120","214","1","111.15","1","1","1","111"
"13508","243","1","110.97","1","1","1","111"
"13144","332","1","110.95","1","1","1","111"
"15537","163","1","110.92","2","1","1","211"
"15853","51","1","110.80","3","1","1","311"
"16963","187","1","110.55","1","1","1","111"
"14641","21","1","110.46","4","1","1","411"
"12734","352","1","110.40","1","1","1","111"
"18277","58","1","110.38","3","1","1","311"
"16792","282","2","110.38","1","3","1","131"
"17901","29","1","110.38","4","1","1","411"
"17746","240","1","110.25","1","1","1","111"
"17836","47","1","110.21","3","1","1","311"
"13133","273","2","109.80","1","3","1","131"
"16363","53","1","109.36","3","1","1","311"
"14699","214","1","109.13","1","1","1","111"
"14345","38","1","108.98","3","1","1","311"
"13170","26","1","108.81","4","1","1","411"
"17639","276","1","108.50","1","1","1","111"
"16106","65","1","108.38","3","1","1","311"
"13226","273","1","108.21","1","1","1","111"
"12956","306","1","108.07","1","1","1","111"
"14661","26","1","107.95","4","1","1","411"
"17274","35","1","107.82","3","1","1","311"
"16784","19","1","107.60","4","1","1","411"
"15395","325","1","107.45","1","1","1","111"
"17893","225","1","107.21","1","1","1","111"
"16757","318","1","106.83","1","1","1","111"
"15168","25","1","106.56","4","1","1","411"
"15070","372","1","106.20","1","1","1","111"
"17791","29","1","106.10","4","1","1","411"
"16581","182","1","105.84","1","1","1","111"
"15775","245","1","104.90","1","1","1","111"
"14027","60","1","104.82","3","1","1","311"
"15607","336","1","104.76","1","1","1","111"
"15958","74","1","104.35","2","1","1","211"
"18174","7","1","104.00","5","1","1","511"
"17548","233","1","103.30","1","1","1","111"
"18255","89","1","103.30","2","1","1","211"
"14542","185","1","103.25","1","1","1","111"
"18011","373","1","102.79","1","1","1","111"
"14836","10","3","102.45","5","3","1","531"
"17962","142","1","102.41","2","1","1","211"
"14981","246","1","102.12","1","1","1","111"
"13948","360","1","102.00","1","1","1","111"
"15212","241","1","101.80","1","1","1","111"
"18068","289","1","101.70","1","1","1","111"
"16516","30","1","101.70","4","1","1","411"
"17643","373","1","101.55","1","1","1","111"
"16006","211","1","101.40","1","1","1","111"
"18086","274","1","101.34","1","1","1","111"
"13101","234","1","101.19","1","1","1","111"
"16344","158","1","101.10","2","1","1","211"
"16498","161","2","100.97","2","2","1","221"
"14946","14","1","100.90","4","1","1","411"
"17427","71","1","100.80","3","1","1","311"
"14371","295","1","100.50","1","1","1","111"
"13703","318","1","99.50","1","1","1","111"
"17939","159","1","99.14","2","1","1","211"
"15256","148","1","98.45","2","1","1","211"
"17538","25","1","98.42","4","1","1","411"
"17349","179","1","98.25","1","1","1","111"
"15422","323","2","97.70","1","2","1","121"
"12984","18","1","97.50","4","1","1","411"
"17325","280","1","96.80","1","1","1","111"
"15216","87","1","96.60","2","1","1","211"
"14642","58","1","96.12","3","1","1","311"
"17024","45","3","95.85","3","3","1","331"
"17895","44","1","95.45","3","1","1","311"
"18249","17","1","95.34","4","1","1","411"
"12548","166","1","95.20","2","1","1","211"
"16387","322","1","94.36","1","1","1","111"
"13651","35","2","94.20","3","2","1","321"
"16339","284","1","94.05","1","1","1","111"
"15397","289","1","94.00","1","1","1","111"
"18033","65","1","93.82","3","1","1","311"
"15428","15","1","93.78","4","1","1","411"
"18227","217","1","93.75","1","1","1","111"
"13283","59","2","93.66","3","2","1","321"
"17991","225","2","93.35","1","2","1","121"
"12821","214","1","92.72","1","1","1","111"
"14054","65","1","92.46","3","1","1","311"
"12789","65","1","91.85","3","1","1","311"
"13160","22","1","91.80","4","1","1","411"
"13551","319","1","91.80","1","1","1","111"
"12659","29","1","91.68","4","1","1","411"
"15488","92","1","91.32","2","1","1","211"
"14353","215","1","90.60","1","1","1","111"
"13947","65","1","90.60","3","1","1","311"
"18084","16","1","90.48","4","1","1","411"
"16506","19","2","90.30","4","3","1","431"
"15552","217","1","90.12","1","1","1","111"
"16597","4","1","90.04","5","1","1","511"
"14117","143","1","90.00","2","1","1","211"
"14974","37","1","89.94","3","1","1","311"
"14219","4","1","89.94","5","1","1","511"
"14760","297","1","89.20","1","1","1","111"
"12686","371","1","89.14","1","1","1","111"
"14436","98","1","89.06","2","1","1","211"
"12353","204","1","89.00","1","1","1","111"
"15083","256","1","88.20","1","1","1","111"
"15180","367","1","87.50","1","1","1","111"
"13296","137","1","87.40","2","1","1","211"
"15541","114","1","85.13","2","1","1","211"
"15729","212","1","85.00","1","1","1","111"
"13841","252","1","85.00","1","1","1","111"
"13666","60","3","84.65","3","3","1","331"
"12401","303","1","84.30","1","1","1","111"
"17309","95","1","82.75","2","1","1","211"
"13006","56","1","81.57","3","1","1","311"
"17620","59","1","81.44","3","1","1","311"
"18281","180","1","80.82","1","1","1","111"
"16789","8","1","80.80","5","1","1","511"
"13967","145","1","80.70","2","1","1","211"
"17752","359","1","80.64","1","1","1","111"
"13747","373","1","79.60","1","1","1","111"
"16078","283","1","79.20","1","1","1","111"
"15753","304","1","79.20","1","1","1","111"
"17942","7","1","77.50","5","1","1","511"
"14785","10","2","77.40","5","3","1","531"
"13132","261","1","77.30","1","1","1","111"
"13992","30","1","76.80","4","1","1","411"
"14373","358","1","76.55","1","1","1","111"
"17536","177","1","76.50","2","1","1","211"
"13106","133","1","76.50","2","1","1","211"
"14090","324","1","76.32","1","1","1","111"
"18113","368","1","76.32","1","1","1","111"
"15668","217","1","76.32","1","1","1","111"
